"","date","registered","casual","total_rentals","latitude","longitude","Temp","Wind","Humidity","Barometer","Visibility","Weather","Year","Month","day","Weekday","season","holiday","workinday"
"29",2020-04-29,2296,1462,3758,38.9003806170088,-77.0370829918081,62.1666666666667,8.75,70.375,30.0104166666667,10,"",2020,4,29,1,"Spring",0,1
"30",2020-04-30,567,214,781,38.9046605682141,-77.0339537887576,61.4047619047619,10.45,88.2142857142857,29.7552380952381,6.83333333333333,"",2020,4,30,1,"Spring",0,1
"31",2020-05-01,1918,1051,2969,38.9032025671146,-77.036677046573,58.6296296296296,11.2,70.9259259259259,29.7848148148148,10,"Scattered clouds.",2020,5,1,1,"Spring",0,1
"32",2020-05-02,3909,5119,9028,38.8993824918988,-77.0392412372847,61.5833333333333,8.66666666666667,54.7083333333333,30.0391666666667,10,"Scattered clouds.",2020,5,2,0,"Spring",0,0
"33",2020-05-03,1966,1697,3663,38.9018330162585,-77.0380281567973,65.7407407407407,8.88461538461539,75.8888888888889,29.8107407407407,9,"Mostly cloudy.",2020,5,3,0,"Spring",0,0
"34",2020-05-04,2042,1676,3718,38.9045327972396,-77.0366938427552,66.28,15.0833333333333,53.64,29.8032,9.68,"Passing clouds.",2020,5,4,1,"Spring",0,1
"35",2020-05-05,1549,825,2374,38.9028434957679,-77.0340879659578,53.68,8.23809523809524,60.16,29.9468,9.2,"Overcast.",2020,5,5,1,"Spring",0,1
"36",2020-05-06,954,431,1385,38.9032495445597,-77.0347747215977,52.1052631578947,9.37837837837838,84.4473684210526,29.7947368421053,7.63157894736842,"Drizzle. Fog.",2020,5,6,1,"Spring",0,1
"37",2020-05-07,2291,1644,3935,38.9003161682254,-77.0353502684695,56,9.46428571428571,51.3571428571429,29.8839285714286,10,"Passing clouds.",2020,5,7,1,"Spring",0,1
"38",2020-05-08,1250,568,1818,38.9036753340414,-77.0327881675121,56.8333333333333,13.1904761904762,57.0833333333333,29.7733333333333,9.95833333333333,"Light rain. Overcast.",2020,5,8,1,"Spring",0,1
"39",2020-05-09,1601,1312,2913,38.9023368973404,-77.0356235840962,44.25,14.695652173913,41.625,30.0616666666667,10,"Passing clouds.",2020,5,9,0,"Spring",0,0
"40",2020-05-10,2845,2982,5827,38.9017514081722,-77.0375373376061,52.9583333333333,10.5833333333333,45,30.14,10,"Passing clouds.",2020,5,10,0,"Spring",0,0
"41",2020-05-11,1385,874,2259,38.9036487694802,-77.0337260330996,54.6666666666667,12.9565217391304,52.8333333333333,29.97375,10,"Partly sunny.",2020,5,11,1,"Spring",0,1
"42",2020-05-12,1887,1141,3028,38.9027615668235,-77.0347797357479,53.5,11.0434782608696,42.5833333333333,30.1620833333333,10,"Partly sunny.",2020,5,12,1,"Spring",0,1
"43",2020-05-13,2320,1825,4145,38.9024150077059,-77.0344802386053,58.25,6.90909090909091,47.2916666666667,30.28375,10,"Passing clouds.",2020,5,13,1,"Spring",0,1
"44",2020-05-14,2103,1507,3610,38.9024725974289,-77.0342453383433,61.375,7.64705882352941,69.4166666666667,30.2125,9.91666666666667,"Passing clouds.",2020,5,14,1,"Spring",0,1
"45",2020-05-15,2804,3014,5818,38.9014348950715,-77.0362189647817,73.4583333333333,12.5833333333333,64.8333333333333,29.9933333333333,10,"Passing clouds.",2020,5,15,1,"Spring",0,1
"46",2020-05-16,3717,5302,9019,38.9007850298817,-77.0370740415079,73.875,8.30434782608696,57.25,30.04125,10,"Passing clouds.",2020,5,16,0,"Spring",0,0
"47",2020-05-17,2614,3045,5659,38.9012243757882,-77.0386680075195,64.6071428571429,8.96296296296296,72,30.16,10,"Mostly cloudy.",2020,5,17,0,"Spring",0,0
"48",2020-05-18,1750,1191,2941,38.9052652418585,-77.0359386925075,61.625,12.90625,77.6875,30.0475,9,"Overcast.",2020,5,18,1,"Spring",0,1
"49",2020-05-19,1873,1329,3202,38.9033052788989,-77.0348574872233,61.8333333333333,17.25,47.9166666666667,30.1491666666667,10,"Overcast.",2020,5,19,1,"Spring",0,1
"50",2020-05-20,1981,1436,3417,38.9036280850078,-77.0342893178266,57.125,15.8333333333333,57.8333333333333,30.31375,10,"Overcast.",2020,5,20,1,"Spring",0,1
"51",2020-05-21,2071,1659,3730,38.9024193831099,-77.0348675745308,60.3214285714286,10.1785714285714,72.4285714285714,30.3039285714286,10,"Overcast.",2020,5,21,1,"Spring",0,1
"52",2020-05-22,1733,1325,3058,38.9003315618051,-77.0363188639634,66.7368421052632,6.70588235294118,88.9473684210526,30.0686842105263,7.23684210526316,"Light rain. Fog.",2020,5,22,1,"Spring",0,1
"53",2020-05-23,3676,5496,9172,38.9003853391845,-77.0384542002835,72.5,8,73.7857142857143,29.9964285714286,9.42857142857143,"Broken clouds.",2020,5,23,0,"Spring",0,0
"54",2020-05-24,2748,3591,6339,38.9009173920177,-77.0381926601988,64.5806451612903,9.46666666666667,83.1935483870968,30.1687096774194,9.96774193548387,"Overcast.",2020,5,24,0,"Spring",0,0
"55",2020-05-25,3475,5382,8857,38.8990439955967,-77.0391646148809,67.2222222222222,5.09090909090909,74.4074074074074,30.1911111111111,10,"Mostly cloudy.",2020,5,25,1,"Spring",1,0
"56",2020-05-26,2489,2438,4927,38.9029299437792,-77.0355208469657,70.6923076923077,6,75.9615384615385,30.1888461538462,10,"Passing clouds.",2020,5,26,1,"Spring",0,1
"57",2020-05-27,2591,2211,4802,38.902592850479,-77.0349917963349,72.4,6.78571428571429,78.5333333333333,30.1826666666667,9.86666666666667,"Mostly cloudy.",2020,5,27,1,"Spring",0,1
"58",2020-05-28,1924,1547,3471,38.9024204618266,-77.0360614413714,75.3235294117647,10.9411764705882,88.0294117647059,30.0620588235294,9.08823529411765,"Overcast.",2020,5,28,1,"Spring",0,1
"59",2020-05-29,2812,2803,5615,38.9017511590383,-77.0345248626892,78.6666666666667,12.5333333333333,79.9333333333333,29.9843333333333,9.46666666666667,"Broken clouds.",2020,5,29,1,"Spring",0,1
"60",2020-05-30,4256,6483,10739,38.899954677158,-77.0360905470714,75.5833333333333,8.77272727272727,55,29.9520833333333,10,"Scattered clouds.",2020,5,30,0,"Spring",0,0
"61",2020-05-31,2971,4642,7613,38.8982968841455,-77.0388834190201,68.5833333333333,12.9166666666667,39.0833333333333,30.1125,10,"Passing clouds.",2020,5,31,0,"Spring",0,0
"62",2020-06-01,2539,2474,5013,38.9022437402753,-77.0365847664073,65.6666666666667,8.45454545454546,40.7916666666667,30.2408333333333,10,"Passing clouds.",2020,6,1,1,"Summer",0,1
"63",2020-06-02,2539,2847,5386,38.9030491312662,-77.0335345724099,67.25,7.58333333333333,58.875,30.0283333333333,10,"Passing clouds.",2020,6,2,1,"Summer",0,1
"64",2020-06-03,2862,3653,6515,38.9027447083653,-77.0326844425173,80.625,9.875,58.9166666666667,29.75375,10,"High level clouds.",2020,6,3,1,"Summer",0,1
"65",2020-06-04,2466,2699,5165,38.9031983316554,-77.031319014908,80.6785714285714,8.39130434782609,65.0357142857143,29.8557142857143,9.92857142857143,"Scattered clouds.",2020,6,4,1,"Summer",0,1
"66",2020-06-05,2520,2524,5044,38.9036975434179,-77.0313151169707,75.9090909090909,8.06451612903226,83.1818181818182,29.8909090909091,8.57575757575758,"Broken clouds.",2020,6,5,1,"Summer",0,1
"67",2020-06-06,5087,10395,15482,38.9029249104767,-77.0330895895879,80.5384615384615,8.42307692307692,66.9230769230769,29.84,10,"Partly sunny.",2020,6,6,0,"Summer",0,0
"68",2020-06-07,3917,6718,10635,38.9019832725905,-77.0352261414198,75.6666666666667,9.73913043478261,47.375,29.94625,10,"Passing clouds.",2020,6,7,0,"Summer",0,0
"69",2020-06-08,3008,4010,7018,38.9008107912511,-77.0323771694215,73.7083333333333,7.56521739130435,49.5833333333333,30.035,10,"Passing clouds.",2020,6,8,1,"Summer",0,1
"70",2020-06-09,2914,3842,6756,38.9014204751332,-77.032123741119,78.375,8.09523809523809,67.8333333333333,29.96375,10,"Partly sunny.",2020,6,9,1,"Summer",0,1
"71",2020-06-10,2815,2596,5411,38.9027365457402,-77.0326379133247,82.2592592592593,13.4074074074074,75.8148148148148,29.9225925925926,9.88888888888889,"Partly sunny.",2020,6,10,1,"Summer",0,1
"72",2020-06-11,2493,2207,4700,38.9046052017021,-77.0356171753191,78.9714285714286,11.5142857142857,75.8571428571429,29.9977142857143,9.34285714285714,"Overcast.",2020,6,11,1,"Summer",0,1
"73",2020-06-12,3624,3800,7424,38.9022373930496,-77.0339960898438,79.0833333333333,9.04166666666667,44.625,30.1204166666667,10,"Passing clouds.",2020,6,12,1,"Summer",0,1
"74",2020-06-13,4603,7497,12100,38.8997276149587,-77.0364811852893,72.75,10.0416666666667,45.2083333333333,30.1808333333333,10,"Scattered clouds.",2020,6,13,0,"Summer",0,0
"75",2020-06-14,3985,6350,10335,38.9010741832608,-77.0358655655539,70.1666666666667,9.30434782608696,49.7916666666667,30.2979166666667,10,"Passing clouds.",2020,6,14,0,"Summer",0,0
"76",2020-06-15,2994,3048,6042,38.9018943066865,-77.0332898717312,70.0833333333333,10.8333333333333,55.375,30.3391666666667,10,"Partly sunny.",2020,6,15,1,"Summer",0,1
"77",2020-06-16,3238,2965,6203,38.9030499609866,-77.034957761567,70.125,13.2083333333333,55.5833333333333,30.3004166666667,10,"Mostly cloudy.",2020,6,16,1,"Summer",0,1
"78",2020-06-17,1724,1187,2911,38.9056448507958,-77.0311326037444,68.3235294117647,14.1176470588235,83.8235294117647,30.1488235294118,7.73529411764706,"Overcast.",2020,6,17,1,"Summer",0,1
"79",2020-06-18,3168,2734,5902,38.902251654778,-77.0340339689088,72.3142857142857,8.2,81.7142857142857,30.0908571428571,9.28571428571429,"Low clouds.",2020,6,18,1,"Summer",0,1
"80",2020-06-19,3417,3842,7259,38.9027504073564,-77.0321077477614,75.2692307692308,8.53846153846154,76.5,30.0857692307692,10,"Passing clouds.",2020,6,19,1,"Summer",1,0
"81",2020-06-20,2903,3402,6305,38.9032641790642,-77.0358464028549,72.8484848484848,5.75,84.4545454545455,30.0457575757576,8.72727272727273,"Passing clouds.",2020,6,20,0,"Summer",0,0
"82",2020-06-21,3808,5229,9037,38.9008490783446,-77.0347806081664,75.6666666666667,6.20833333333333,79.969696969697,30.0012121212121,9.54545454545454,"Passing clouds.",2020,6,21,0,"Summer",0,0
"83",2020-06-22,2743,2216,4959,38.9038398235531,-77.0331895216778,78.3076923076923,8.53846153846154,75.8461538461538,29.9376923076923,10,"Passing clouds.",2020,6,22,1,"Summer",0,1
"84",2020-06-23,3319,2871,6190,38.9038926048465,-77.0347580807754,78.8846153846154,8.4,76.2307692307692,29.7730769230769,10,"Partly sunny.",2020,6,23,1,"Summer",0,1
"85",2020-06-24,3803,3598,7401,38.9029708189434,-77.0330749297392,79.6666666666667,9.45833333333333,54.125,29.8116666666667,10,"Scattered clouds.",2020,6,24,1,"Summer",0,1
"86",2020-06-25,3210,2864,6074,38.9028633106684,-77.0334251374712,77.44,6.78947368421053,61.76,29.964,10,"Passing clouds.",2020,6,25,1,"Summer",0,1
"87",2020-06-26,3949,4149,8098,38.9044148693505,-77.0331612354902,79.3333333333333,8.81818181818182,54.4583333333333,30.0029166666667,10,"Passing clouds.",2020,6,26,1,"Summer",0,1
"88",2020-06-27,3724,5334,9058,38.9014290772798,-77.0338054785825,81.7692307692308,9.77272727272727,65.0769230769231,29.8446153846154,9.88461538461539,"Partly sunny.",2020,6,27,0,"Summer",0,0
"89",2020-06-28,3641,4949,8590,38.901567782305,-77.0346865880093,82.5416666666667,7.5,62.8333333333333,29.7766666666667,10,"Broken clouds.",2020,6,28,0,"Summer",0,0
"90",2020-06-29,3311,3057,6368,38.9037119431533,-77.0336255989322,84.0416666666667,10.9090909090909,53.3333333333333,29.85,10,"Passing clouds.",2020,6,29,1,"Summer",0,1
"91",2020-06-30,3413,3253,6666,38.9031744230423,-77.0327477713771,82.625,7.36363636363636,52.9166666666667,29.8833333333333,10,"Scattered clouds.",2020,6,30,1,"Summer",0,1
"92",2020-07-01,3330,3058,6388,38.903822748278,-77.0325796172511,78.6,6.5,71.12,29.8688,10,"Passing clouds.",2020,7,1,1,"Summer",0,1
"93",2020-07-02,3819,3637,7456,38.9026869337446,-77.0341630501609,82.5833333333333,7.39130434782609,56.5833333333333,29.8833333333333,10,"Passing clouds.",2020,7,2,1,"Summer",0,1
"94",2020-07-03,3535,4957,8492,38.9013219391192,-77.0336176608573,87.1666666666667,7.26086956521739,47.9583333333333,29.8758333333333,10,"Passing clouds.",2020,7,3,1,"Summer",0,1
"95",2020-07-04,3708,7563,11271,38.8996956053589,-77.0346074296868,84.76,6.875,58.24,29.9056,9.6,"Passing clouds.",2020,7,4,0,"Summer",1,0
"96",2020-07-05,2781,4221,7002,38.9009437343616,-77.0329382666381,82.9285714285714,9.35714285714286,71.8928571428571,29.9675,8.28571428571429,"Passing clouds.",2020,7,5,0,"Summer",0,0
"97",2020-07-06,2635,2348,4983,38.9036802115192,-77.0337950678306,81.5161290322581,13.5161290322581,74.258064516129,30.0074193548387,9.38709677419355,"Scattered clouds.",2020,7,6,1,"Summer",0,1
"98",2020-07-07,3163,2602,5765,38.9024039143105,-77.0326476483955,78.625,9.13513513513514,80.4,30.04225,8.3,"Strong thunderstorms. Fog.",2020,7,7,1,"Summer",0,1
"99",2020-07-08,3414,3306,6720,38.902534477381,-77.0344729651786,82.72,7.6,69.84,29.976,10,"Passing clouds.",2020,7,8,1,"Summer",0,1
"100",2020-07-09,3627,3068,6695,38.9038247106547,-77.0336160933035,82.44,7.86363636363636,71.44,29.9488,10,"Passing clouds.",2020,7,9,1,"Summer",0,1
"101",2020-07-10,3747,3795,7542,38.9038340101874,-77.033597311036,82.0714285714286,10.3928571428571,72.6071428571429,29.8364285714286,10,"Passing clouds.",2020,7,10,1,"Summer",0,1
"102",2020-07-11,4323,5849,10172,38.9019016884913,-77.0332574991808,83.2,9.5,61.68,29.7328,9.92,"Passing clouds.",2020,7,11,0,"Summer",0,0
"103",2020-07-12,3727,4907,8634,38.9005679324956,-77.0352263663231,81.25,8.04347826086956,57.5,29.7766666666667,10,"Passing clouds.",2020,7,12,0,"Summer",0,0
"104",2020-07-13,3478,3179,6657,38.9037889731861,-77.0336563397927,80.5,6.32,61.3846153846154,29.855,9.76923076923077,"Passing clouds.",2020,7,13,1,"Summer",0,1
"105",2020-07-14,3933,3171,7104,38.9036481751126,-77.0334052897194,81.2083333333333,7.30434782608696,55.2083333333333,29.99875,10,"Passing clouds.",2020,7,14,1,"Summer",0,1
"106",2020-07-15,3784,3408,7192,38.9047438926817,-77.0327199078142,81.7083333333333,7,59.0833333333333,30.1229166666667,10,"Passing clouds.",2020,7,15,1,"Summer",0,1
"107",2020-07-16,3999,3414,7413,38.903924937722,-77.0344009350465,79.7741935483871,10.0967741935484,75.3225806451613,30.2035483870968,10,"Mostly cloudy.",2020,7,16,1,"Summer",0,1
"108",2020-07-17,4000,3881,7881,38.9044647919892,-77.0335708520704,83.8888888888889,8.33333333333333,70.1111111111111,30.1025925925926,10,"Broken clouds.",2020,7,17,1,"Summer",0,1
"109",2020-07-18,4059,5843,9902,38.901931052582,-77.0349032695247,88.36,6.08695652173913,50.96,30.0476,10,"Passing clouds.",2020,7,18,0,"Summer",0,0
"110",2020-07-19,3346,4576,7922,38.9019270997433,-77.0344194969073,88.7083333333333,7.4,60.5416666666667,29.9379166666667,9.91666666666667,"Scattered clouds.",2020,7,19,0,"Summer",0,0
"111",2020-07-20,3047,2419,5466,38.9050480801927,-77.0318184763691,86.4838709677419,8.76,63.3225806451613,29.9051612903226,9.64516129032258,"Passing clouds.",2020,7,20,1,"Summer",0,1
"112",2020-07-21,3286,2615,5901,38.9043514650342,-77.0327648542902,84.6896551724138,7.51851851851852,65.7241379310345,29.9972413793103,9.41379310344828,"Passing clouds.",2020,7,21,1,"Summer",0,1
"113",2020-07-22,2511,1960,4471,38.9054091157459,-77.0309690026094,78.9642857142857,5.89285714285714,84.7142857142857,30.0439285714286,9.46428571428571,"Partly cloudy.",2020,7,22,1,"Summer",0,1
"114",2020-07-23,3608,2879,6487,38.9053038949951,-77.0317665647963,80.2758620689655,8.03571428571429,78.5862068965517,30.0551724137931,9.72413793103448,"Broken clouds.",2020,7,23,1,"Summer",0,1
"115",2020-07-24,3612,3492,7104,38.9040655666761,-77.0335171986909,78.6,6.08333333333333,83,30.074,9.16666666666667,"Cloudy.",2020,7,24,1,"Summer",0,1
"116",2020-07-25,4455,6614,11069,38.9015905236245,-77.0343420275243,82.3846153846154,6.18181818181818,73.5,30.0869230769231,10,"Passing clouds.",2020,7,25,0,"Summer",0,0
"117",2020-07-26,3706,4939,8645,38.9021212483516,-77.0333611699634,86.8333333333333,7.56521739130435,60.4166666666667,30.0304166666667,10,"Passing clouds.",2020,7,26,0,"Summer",0,0
"118",2020-07-27,3627,3231,6858,38.9042488709779,-77.0336065124915,87.875,6.90476190476191,55.125,29.9045833333333,10,"Passing clouds.",2020,7,27,1,"Summer",0,1
"119",2020-07-28,3789,3243,7032,38.9044880164723,-77.0319132069824,85.5416666666667,8.08695652173913,63.75,29.8683333333333,10,"Passing clouds.",2020,7,28,1,"Summer",0,1
"120",2020-07-29,3869,3679,7548,38.9048243362926,-77.032824985778,84.0833333333333,7.27272727272727,59.2083333333333,29.9358333333333,10,"Passing clouds.",2020,7,29,1,"Summer",0,1
"121",2020-07-30,3504,2886,6390,38.9062571635629,-77.031402594314,84.36,9.08333333333333,67.36,29.8672,10,"Passing clouds.",2020,7,30,1,"Summer",0,1
"122",2020-07-31,3188,2997,6185,38.9053913656157,-77.0314951141741,76.4857142857143,5.9,85.9428571428571,29.8168571428571,9.4,"Light rain. Mostly cloudy.",2020,7,31,1,"Summer",0,1
"123",2020-08-01,4503,6496,10999,38.9020949604055,-77.034515258372,81.3703703703704,7.25,75.6296296296296,29.9233333333333,10,"Broken clouds.",2020,8,1,0,"Summer",0,0
"124",2020-08-02,3984,5436,9420,38.9022047103326,-77.0339749448514,83.0645161290323,12.4193548387097,77.1935483870968,29.8932258064516,9.74193548387097,"Passing clouds.",2020,8,2,0,"Summer",0,0
"125",2020-08-03,2625,2159,4784,38.9064256667015,-77.0322221924819,78.6428571428571,6.74074074074074,71.7857142857143,30.0378571428571,8.82142857142857,"Light rain. Mostly cloudy.",2020,8,3,1,"Summer",0,1
"126",2020-08-04,2837,2893,5730,38.9047185580861,-77.0340699117219,75.9428571428571,13.4411764705882,80.9428571428571,29.836,7.17142857142857,"Heavy rain. Fog.",2020,8,4,1,"Summer",0,1
"127",2020-08-05,4367,4106,8473,38.9042464560368,-77.0329509140997,79.7916666666667,5.63157894736842,66.125,30.0329166666667,10,"Passing clouds.",2020,8,5,1,"Summer",0,1
"128",2020-08-06,3256,2822,6078,38.9072589043545,-77.0328306210102,78.1764705882353,7.16666666666667,79.7647058823529,30.0611764705882,9.26470588235294,"Mostly cloudy.",2020,8,6,1,"Summer",0,1
"129",2020-08-07,4075,3973,8048,38.9052409121521,-77.0328483199346,77.9354838709677,7.64,79.7096774193548,30.0796774193548,9.80645161290323,"Overcast.",2020,8,7,1,"Summer",0,1
"130",2020-08-08,4876,7144,12020,38.9028573970327,-77.0338050615502,77.2121212121212,6.47826086956522,79.9090909090909,30.1378787878788,10,"Overcast.",2020,8,8,0,"Summer",0,0
"131",2020-08-09,4108,5420,9528,38.9023426235481,-77.0333083163483,81.2307692307692,6.30769230769231,77.1538461538462,30.1080769230769,10,"Passing clouds.",2020,8,9,0,"Summer",0,0
"132",2020-08-10,3492,3230,6722,38.9061127264544,-77.0329970972574,82.875,7.20833333333333,75.2083333333333,30.0308333333333,9.91666666666667,"Passing clouds.",2020,8,10,1,"Summer",0,1
"133",2020-08-11,4014,3372,7386,38.9053773031862,-77.0324458974411,83.0833333333333,8.08333333333333,77.0416666666667,29.955,10,"Passing clouds.",2020,8,11,1,"Summer",0,1
"134",2020-08-12,3375,2784,6159,38.9041467175633,-77.032635325749,80.7241379310345,6.69230769230769,78.2758620689655,30.0134482758621,9.6551724137931,"Partly sunny.",2020,8,12,1,"Summer",0,1
"135",2020-08-13,3146,2611,5757,38.9059109447918,-77.0331220445834,77.9393939393939,6.72727272727273,85.6969696969697,30.0542424242424,8.42424242424242,"Passing clouds.",2020,8,13,1,"Summer",0,1
"136",2020-08-14,4237,3984,8221,38.9053590421279,-77.0322764464785,78.6129032258064,9.54838709677419,81.4193548387097,29.9812903225806,9.83870967741935,"Mostly cloudy.",2020,8,14,1,"Summer",0,1
"137",2020-08-15,4191,4990,9181,38.9036706034201,-77.0335632191664,76.2916666666667,8.33333333333333,75.75,29.9691666666667,10,"Overcast.",2020,8,15,0,"Summer",0,0
"138",2020-08-16,3399,3737,7136,38.9037780264154,-77.0350305935631,70.5294117647059,11.65625,84.5,29.9376470588235,8.11764705882353,"Light rain. Fog.",2020,8,16,0,"Summer",0,0
"139",2020-08-17,3480,2848,6328,38.9045767127844,-77.0337334183523,74,7.95238095238095,79.1923076923077,29.9269230769231,9.84615384615385,"Passing clouds.",2020,8,17,1,"Summer",0,1
"140",2020-08-18,4397,3788,8185,38.9043117979027,-77.0348192109957,77.1666666666667,6.36363636363636,67.2083333333333,29.8895833333333,10,"Passing clouds.",2020,8,18,1,"Summer",0,1
"141",2020-08-19,3904,3232,7136,38.9054841165919,-77.0333628087864,75.7083333333333,6.55,71.375,29.935,9.875,"Passing clouds.",2020,8,19,1,"Summer",0,1
"142",2020-08-20,4566,3770,8336,38.90501425006,-77.0329971035669,75.75,6.82608695652174,67.25,30.0308333333333,10,"Passing clouds.",2020,8,20,1,"Summer",0,1
"143",2020-08-21,4606,4123,8729,38.9048951246611,-77.0334099408676,76.6,7.60869565217391,78.6,29.9872,10,"Overcast.",2020,8,21,1,"Summer",0,1
"144",2020-08-22,4852,6010,10862,38.9033963220401,-77.0339197490487,77.8928571428571,7.25925925925926,81.1428571428571,29.9728571428571,10,"Overcast.",2020,8,22,0,"Summer",0,0
"145",2020-08-23,4483,5532,10015,38.9033150951739,-77.0347680992012,81.2962962962963,7.23076923076923,76.9259259259259,30.032962962963,10,"Mostly cloudy.",2020,8,23,0,"Summer",0,0
"146",2020-08-24,3924,2770,6694,38.9057624943233,-77.0329640554975,80.551724137931,6.58620689655172,78.2068965517241,30.0362068965517,9.6551724137931,"Passing clouds.",2020,8,24,1,"Summer",0,1
